crash_dim_id,crash_id,crash_type
29432,20012238,Multiple
29433,20013280,Single
29434,20012092,Multiple
29435,20015117,Single
29436,20011172,Multiple
29437,20011372,Multiple
29438,20013205,Single
29439,20011396,Single
29440,20015010,Single
29441,20014025,Multiple
29442,20013102,Single
29443,20011373,Single
29444,20013284,Single
29445,20011028,Multiple
29446,20012301,Multiple
29447,20014108,Multiple
29448,20013292,Single
29449,20016006,Multiple
29450,20015127,Multiple
29451,20013125,Multiple
29452,20011328,Multiple
29453,20012353,Single
29454,20014035,Single
29455,20012107,Multiple
29456,20011392,Single
29457,20011474,Single
29458,20015038,Single
29459,20012358,Single
29460,20012306,Single
29461,20012166,Single
29462,20011157,Single
29463,20011483,Single
29464,20012043,Single
29465,20016043,Single
29466,20011465,Multiple
29467,20011160,Multiple
29468,20016023,Multiple
29469,20011388,Multiple
29470,20013146,Multiple
29471,20015095,Single
29472,20015121,Single
29473,20013034,Multiple
29474,20011260,Multiple
29475,20012113,Multiple
29476,20016009,Single
29477,20014077,Single
29478,20012254,Single
29479,20011308,Single
29480,20013039,Single
29481,20012177,Multiple
29482,20011025,Single
29483,20014051,Multiple
29484,20016040,Single
29485,20011462,Single
29486,20015141,Single
29487,20014029,Multiple
29488,20011355,Single
29489,20015026,Multiple
29490,20014086,Multiple
29491,20011173,Multiple
29492,20011268,Multiple
29493,20011125,Multiple
29494,20011454,Multiple
29495,20011346,Single
29496,20012158,Single
29497,20016048,Multiple
29498,20012389,Single
29499,20013191,Single
29500,20011457,Single
29501,20017032,Single
29502,20011394,Single
29503,20013022,Multiple
29504,20012247,Single
29505,20013142,Single
29506,20015019,Single
29507,20012260,Multiple
29508,20015122,Multiple
29509,20016013,Single
29510,20017015,Single
29511,20012255,Single
29512,20012120,Single
29513,20011226,Single
29514,20014136,Multiple
29515,20014028,Single
29516,20014023,Single
29517,20011037,Single
29518,20013095,Single
29519,20011072,Multiple
29520,20015058,Single
29521,20015067,Multiple
29522,20011344,Single
29523,20016031,Single
29524,20011066,Single
29525,20016052,Multiple
29526,20011148,Multiple
29527,20012384,Multiple
29528,20012273,Single
29529,20013025,Single
29530,20011159,Multiple
29531,20013290,Single
29532,20011425,Multiple
29533,20013222,Multiple
29534,20016015,Multiple
29535,20011201,Single
29536,20014042,Single
29537,20012269,Multiple
29538,20012271,Single
29539,20011400,Single
29540,20011193,Single
29541,20011129,Single
29542,20015074,Multiple
29543,20011149,Multiple
29544,20012293,Single
29545,20011204,Single
29546,20012185,Multiple
29547,20013269,Multiple
29548,20015045,Multiple
29549,20012295,Single
29550,20013124,Multiple
29551,20011077,Single
29552,20016020,Multiple
29553,20014102,Single
29554,20016046,Multiple
29555,20011074,Single
29556,20011031,Multiple
29557,20014034,Multiple
29558,20014055,Single
29559,20011100,Multiple
29560,20013086,Multiple
29561,20012179,Multiple
29562,20012049,Multiple
29563,20014080,Single
29564,20011254,Multiple
29565,20013286,Multiple
29566,20012168,Multiple
29567,20012313,Multiple
29568,20011034,Single
29569,20011296,Multiple
29570,20012178,Single
29571,20013291,Single
29572,20012055,Multiple
29573,20013172,Single
29574,20012352,Single
29575,20015016,Single
29576,20011329,Multiple
29577,20012009,Multiple
29578,20013065,Single
29579,20011476,Multiple
29580,20013268,Single
29581,20013059,Single
29582,20012375,Single
29583,20012376,Multiple
29584,20014005,Single
29585,20012290,Single
29586,20013285,Multiple
29587,20014128,Multiple
29588,20013123,Multiple
29589,20013044,Multiple
29590,20012221,Multiple
29591,20013120,Multiple
29592,20018008,Single
29593,20017011,Single
29594,20011458,Single
29595,20011335,Single
29596,20011345,Multiple
29597,20017030,Single
29598,20012197,Single
29599,20011174,Multiple
29600,20015082,Single
29601,20016036,Single
29602,20012401,Multiple
29603,20012025,Single
29604,20012320,Multiple
29605,20011403,Multiple
29606,20015090,Single
29607,20014073,Single
29608,20012028,Multiple
29609,20014088,Single
29610,20011350,Single
29611,20014048,Single
29612,20012007,Multiple
29613,20017039,Single
29614,20013232,Single
29615,20014118,Single
29616,20011375,Single
29617,20011091,Single
29618,20013048,Single
29619,20011319,Single
29620,20011182,Single
29621,20016039,Single
29622,20013254,Single
29623,20011360,Multiple
29624,20011411,Single
29625,20017002,Single
29626,20011106,Single
29627,20013143,Single
29628,20016024,Single
29629,20011288,Multiple
29630,20015011,Single
29631,20015009,Single
29632,20012024,Single
29633,20013057,Single
29634,20013158,Single
29635,20012360,Multiple
29636,20015135,Multiple
29637,20018007,Single
29638,20014038,Multiple
29639,20011409,Multiple
29640,20016022,Multiple
29641,20012118,Single
29642,20013045,Multiple
29643,20016026,Single
29644,20011152,Single
29645,20012338,Single
29646,20012053,Multiple
29647,20013221,Multiple
29648,20011453,Multiple
29649,20013099,Multiple
29650,20011042,Multiple
29651,20011103,Multiple
29652,20011194,Multiple
29653,20011041,Multiple
29654,20012175,Single
29655,20011339,Single
29656,20011089,Multiple
29657,20015146,Multiple
29658,20012251,Single
29659,20012080,Multiple
29660,20012233,Multiple
29661,20011130,Single
29662,20011481,Multiple
29663,20012122,Multiple
29664,20011171,Single
29665,20015005,Single
29666,20011094,Single
29667,20011214,Single
29668,20011003,Multiple
29669,20015123,Single
29670,20013167,Multiple
29671,20013156,Single
29672,20012057,Single
29673,20011229,Single
29674,20012300,Multiple
29675,20012249,Multiple
29676,20012037,Single
29677,20011356,Single
29678,20011386,Single
29679,20011128,Single
29680,20014105,Single
29681,20012316,Single
29682,20014113,Single
29683,20014015,Multiple
29684,20012162,Single
29685,20012218,Single
29686,20014126,Multiple
29687,20015136,Multiple
29688,20011078,Single
29689,20011139,Multiple
29690,20012188,Single
29691,20017008,Single
29692,20012089,Multiple
29693,20012167,Multiple
29694,20013171,Single
29695,20012058,Single
29696,20012056,Multiple
29697,20017021,Single
29698,20011001,Multiple
29699,20011438,Single
29700,20013027,Single
29701,20012364,Multiple
29702,20011083,Single
29703,20012242,Multiple
29704,20012153,Single
29705,20011414,Multiple
29706,20012212,Multiple
29707,20015149,Multiple
29708,20017025,Single
29709,20018012,Multiple
29710,20014019,Single
29711,20011264,Single
29712,20011361,Single
29713,20015075,Multiple
29714,20013216,Single
29715,20012241,Single
29716,20011444,Single
29717,20014091,Multiple
29718,20015111,Single
29719,20011447,Single
29720,20013078,Single
29721,20015116,Single
29722,20014041,Multiple
29723,20014097,Multiple
29724,20018010,Single
29725,20011076,Single
29726,20015015,Single
29727,20015024,Multiple
29728,20013107,Single
29729,20013183,Single
29730,20012087,Single
29731,20011191,Single
29732,20013010,Single
29733,20011032,Single
29734,20015032,Multiple
29735,20012077,Multiple
29736,20013122,Multiple
29737,20011235,Single
29738,20012342,Multiple
29739,20013164,Multiple
29740,20011109,Multiple
29741,20012023,Single
29742,20012322,Multiple
29743,20011223,Multiple
29744,20011033,Single
29745,20011146,Multiple
29746,20011440,Single
29747,20013071,Single
29748,20011256,Single
29749,20012067,Multiple
29750,20012016,Single
29751,20012196,Multiple
29752,20013196,Single
29753,20012052,Multiple
29754,20015023,Multiple
29755,20013024,Multiple
29756,20013104,Multiple
29757,20015115,Single
29758,20015048,Single
29759,20011485,Multiple
29760,20012382,Multiple
29761,20013110,Multiple
29762,20014095,Single
29763,20012244,Single
29764,20013227,Multiple
29765,20015143,Single
29766,20013050,Single
29767,20013135,Single
29768,20013289,Multiple
29769,20011311,Multiple
29770,20014090,Multiple
29771,20013134,Single
29772,20013189,Single
29773,20012399,Single
29774,20016049,Multiple
29775,20011347,Multiple
29776,20012276,Multiple
29777,20011312,Single
29778,20012195,Single
29779,20012163,Single
29780,20011099,Single
29781,20012266,Single
29782,20012202,Single
29783,20011244,Multiple
29784,20014101,Multiple
29785,20011381,Multiple
29786,20012181,Multiple
29787,20013073,Single
29788,20012262,Multiple
29789,20012183,Single
29790,20016038,Multiple
29791,20017013,Single
29792,20013047,Single
29793,20012340,Multiple
29794,20011473,Multiple
29795,20012097,Single
29796,20012198,Single
29797,20015054,Multiple
29798,20012182,Single
29799,20011155,Multiple
29800,20012128,Multiple
29801,20011415,Multiple
29802,20011451,Single
29803,20013108,Single
29804,20012390,Multiple
29805,20012193,Multiple
29806,20012003,Single
29807,20011052,Multiple
29808,20016032,Multiple
29809,20012268,Single
29810,20015128,Multiple
29811,20013081,Single
29812,20015080,Multiple
29813,20004083,Single
29814,20006008,Single
29815,20005114,Multiple
29816,20003106,Single
29817,20001167,Multiple
29818,20001494,Multiple
29819,20001312,Single
29820,20003028,Multiple
29821,20003170,Single
29822,20001105,Multiple
29823,20002222,Single
29824,20002359,Multiple
29825,20001463,Multiple
29826,20007012,Single
29827,20001341,Multiple
29828,20002229,Multiple
29829,20002049,Single
29830,20004050,Single
29831,20004118,Multiple
29832,20002170,Multiple
29833,20005123,Single
29834,20001514,Multiple
29835,20007043,Single
29836,20001278,Single
29837,20002038,Single
29838,20003013,Multiple
29839,20001539,Multiple
29840,20002261,Single
29841,20001412,Multiple
29842,20001503,Single
29843,20001108,Multiple
29844,20001036,Single
29845,20001045,Single
29846,20002002,Multiple
29847,20002337,Multiple
29848,20002249,Single
29849,20001099,Multiple
29850,20002371,Multiple
29851,20002151,Multiple
29852,20003107,Multiple
29853,20002003,Single
29854,20007039,Single
29855,20002329,Single
29856,20001502,Multiple
29857,20005117,Single
29858,20006020,Single
29859,20006031,Single
29860,20001470,Single
29861,20005021,Single
29862,20001413,Single
29863,20002310,Single
29864,20001160,Multiple
29865,20003078,Single
29866,20001439,Single
29867,20001395,Single
29868,20005139,Single
29869,20002306,Multiple
29870,20001224,Single
29871,20001151,Single
29872,20001119,Single
29873,20001168,Single
29874,20001156,Single
29875,20001055,Single
29876,20001336,Single
29877,20003139,Single
29878,20005053,Single
29879,20001074,Single
29880,20001164,Single
29881,20002116,Single
29882,20001123,Single
29883,20001376,Multiple
29884,20001415,Single
29885,20004126,Single
29886,20001405,Multiple
29887,20001043,Single
29888,20002289,Multiple
29889,20003044,Multiple
29890,20005173,Multiple
29891,20003194,Single
29892,20001286,Single
29893,20002142,Single
29894,20003031,Single
29895,20003158,Single
29896,20001380,Multiple
29897,20004106,Multiple
29898,20001513,Single
29899,20001445,Multiple
29900,20004137,Multiple
29901,20002050,Single
29902,20001252,Multiple
29903,20003006,Single
29904,20004039,Multiple
29905,20001440,Single
29906,20007005,Single
29907,20005169,Single
29908,20003091,Single
29909,20003258,Single
29910,20001125,Multiple
29911,20005165,Multiple
29912,20003233,Multiple
29913,20008012,Single
29914,20005175,Multiple
29915,20005107,Multiple
29916,20005071,Single
29917,20003275,Multiple
29918,20005098,Single
29919,20002015,Multiple
29920,20006002,Multiple
29921,20003242,Single
29922,20006024,Single
29923,20005154,Single
29924,20001399,Single
29925,20001410,Single
29926,20001161,Single
29927,20002309,Multiple
29928,20001153,Multiple
29929,20004109,Single
29930,20001370,Single
29931,20003111,Multiple
29932,20001455,Single
29933,20001166,Single
29934,20001321,Single
29935,20001465,Single
29936,20002199,Single
29937,20002205,Single
29938,20001345,Single
29939,20003131,Single
29940,20008008,Single
29941,20003075,Single
29942,20004130,Single
29943,20002085,Single
29944,20001437,Single
29945,20003142,Multiple
29946,20001059,Multiple
29947,20001065,Multiple
29948,20002195,Multiple
29949,20001179,Single
29950,20001222,Single
29951,20004095,Single
29952,20005062,Single
29953,20004147,Single
29954,20001369,Single
29955,20002196,Multiple
29956,20003051,Multiple
29957,20002066,Multiple
29958,20001130,Multiple
29959,20001266,Multiple
29960,20004015,Multiple
29961,20002315,Single
29962,20001015,Single
29963,20003025,Multiple
29964,20001264,Multiple
29965,20004007,Single
29966,20001366,Multiple
29967,20002276,Multiple
29968,20002246,Multiple
29969,20002090,Single
29970,20003183,Single
29971,20001408,Multiple
29972,20007037,Single
29973,20001507,Multiple
29974,20005023,Single
29975,20005088,Single
29976,20003272,Single
29977,20006005,Multiple
29978,20004044,Single
29979,20004036,Multiple
29980,20004005,Multiple
29981,20001205,Multiple
29982,20004061,Multiple
29983,20001201,Multiple
29984,20001280,Single
29985,20002361,Multiple
29986,20001506,Single
29987,20002308,Single
29988,20001116,Multiple
29989,20003100,Single
29990,20002153,Multiple
29991,20001096,Multiple
29992,20003122,Multiple
29993,20005126,Single
29994,20002188,Multiple
29995,20005163,Single
29996,20001230,Single
29997,20003214,Multiple
29998,20003190,Multiple
29999,20002338,Multiple
30000,20001382,Multiple
30001,20001403,Single
30002,20001214,Single
30003,20002099,Single
30004,20004009,Single
30005,20005070,Single
30006,20001364,Multiple
30007,20005068,Multiple
30008,20005037,Single
30009,20003123,Multiple
30010,20001313,Multiple
30011,20001285,Single
30012,20002324,Multiple
30013,20001157,Multiple
30014,20001281,Multiple
30015,20004002,Single
30016,20002225,Multiple
30017,20001322,Single
30018,20001111,Multiple
30019,20002257,Multiple
30020,20001486,Single
30021,20001152,Single
30022,20002357,Single
30023,20002207,Single
30024,20005014,Single
30025,20003112,Single
30026,20005133,Single
30027,20001053,Single
30028,20001171,Single
30029,20004021,Single
30030,20003071,Single
30031,20002126,Single
30032,20002247,Single
30033,20001303,Single
30034,20001083,Single
30035,20002330,Single
30036,20004151,Single
30037,20002068,Single
30038,20007018,Single
30039,20003268,Single
30040,20007017,Single
30041,20001079,Single
30042,20001090,Multiple
30043,20005177,Single
30044,20005067,Single
30045,20002026,Single
30046,20005104,Single
30047,20003263,Single
30048,20001237,Single
30049,20001352,Single
30050,20006001,Single
30051,20003173,Single
30052,20007028,Single
30053,20005122,Multiple
30054,20002098,Multiple
30055,20001190,Multiple
30056,20002037,Multiple
30057,20006021,Multiple
30058,20006019,Single
30059,20004057,Single
30060,20001228,Multiple
30061,20003217,Multiple
30062,20002061,Single
30063,20001283,Single
30064,20002034,Single
30065,20002372,Single
30066,20001218,Single
30067,20005001,Single
30068,20001062,Multiple
30069,20001305,Single
30070,20002268,Multiple
30071,20002269,Single
30072,20001441,Multiple
30073,20002035,Single
30074,20001046,Multiple
30075,20002103,Multiple
30076,20002009,Single
30077,20002260,Single
30078,20002080,Single
30079,20003192,Single
30080,20001238,Single
30081,20002237,Single
30082,20001014,Multiple
30083,20001420,Single
30084,20002325,Single
30085,20001432,Single
30086,20002281,Multiple
30087,20003205,Multiple
30088,20001103,Multiple
30089,20004101,Multiple
30090,20003260,Single
30091,20001392,Single
30092,20005034,Multiple
30093,20001505,Multiple
30094,20006036,Single
30095,20003102,Single
30096,20005089,Single
30097,20002012,Multiple
30098,20002298,Single
30099,20001288,Multiple
30100,20005019,Single
30101,20005077,Single
30102,20002016,Single
30103,20005079,Single
30104,20001304,Single
30105,20001458,Multiple
30106,20008004,Single
30107,20001480,Multiple
30108,20001409,Multiple
30109,20002069,Multiple
30110,20005006,Single
30111,20003034,Multiple
30112,20004131,Single
30113,20001339,Single
30114,20003161,Single
30115,20002355,Single
30116,20001061,Single
30117,20004069,Single
30118,20002082,Multiple
30119,20007006,Single
30120,20003079,Single
30121,20002056,Single
30122,20001448,Single
30123,20003159,Single
30124,20005043,Single
30125,20001007,Single
30126,20003152,Multiple
30127,20004052,Single
30128,20005138,Single
30129,20002104,Multiple
30130,20002236,Single
30131,20003029,Multiple
30132,20001169,Multiple
30133,20001294,Multiple
30134,20007002,Single
30135,20002230,Single
30136,20004086,Single
30137,20004012,Single
30138,20002210,Single
30139,20002057,Multiple
30140,20004014,Single
30141,20001141,Single
30142,20001358,Single
30143,20003265,Single
30144,20008001,Single
30145,20001006,Single
30146,20003160,Single
30147,20003168,Multiple
30148,20003026,Single
30149,20001295,Single
30150,20001457,Single
30151,20003135,Multiple
30152,20002160,Multiple
30153,20002294,Single
30154,20005167,Single
30155,20004088,Multiple
30156,20002369,Single
30157,20002186,Single
30158,20004013,Single
30159,20005157,Single
30160,20001389,Single
30161,20006025,Single
30162,20001200,Single
30163,20002092,Single
30164,20005102,Single
30165,20001273,Multiple
30166,20001191,Single
30167,20001318,Single
30168,20005026,Single
30169,20002022,Single
30170,20005180,Multiple
30171,20003092,Multiple
30172,20004053,Multiple
30173,20004145,Single
30174,20004073,Single
30175,20002258,Single
30176,20001047,Single
30177,20005082,Single
30178,20005119,Multiple
30179,20002270,Single
30180,20003215,Single
30181,20003186,Single
30182,20002118,Single
30183,20002144,Single
30184,20001100,Single
30185,20003188,Single
30186,20008009,Single
30187,20002223,Multiple
30188,20005038,Multiple
30189,20002062,Single
30190,20003262,Single
30191,20005116,Multiple
30192,20001180,Single
30193,20001349,Single
30194,20004051,Single
30195,20004033,Multiple
30196,20002243,Multiple
30197,20005013,Multiple
30198,20003259,Single
30199,20007045,Single
30200,20007036,Single
30201,20002266,Single
30202,20001488,Single
30203,20002234,Single
30204,20003098,Multiple
30205,20001284,Single
30206,20003108,Single
30207,20005135,Multiple
30208,20002036,Single
30209,20005076,Single
30210,20003165,Single
30211,20002077,Multiple
30212,20003163,Multiple
30213,20001227,Multiple
30214,20001188,Multiple
30215,20005149,Single
30216,20005166,Single
30217,20005148,Multiple
30218,20004072,Multiple
30219,20001452,Multiple
30220,20004099,Multiple
30221,20001360,Single
30222,20001149,Multiple
30223,20007041,Single
30224,20004080,Multiple
30225,20005046,Single
30226,20003064,Multiple
30227,20004027,Single
30228,20001315,Multiple
30229,20002279,Multiple
30230,20001049,Single
30231,20001497,Single
30232,20001236,Multiple
30233,20001113,Multiple
30234,20002282,Multiple
30235,20005009,Single
30236,20002135,Multiple
30237,20004128,Single
30238,20003089,Multiple
30239,20001356,Multiple
30240,20001381,Multiple
30241,20004001,Single
30242,20005168,Single
30243,20001250,Single
30244,20001038,Multiple
30245,20002169,Multiple
30246,20003134,Multiple
30247,20004075,Single
30248,20001143,Single
30249,20001121,Single
30250,20007027,Single
30251,20002253,Multiple
30252,20008003,Single
30253,20001528,Single
30254,20005047,Multiple
30255,20002248,Single
30256,20002076,Multiple
30257,20003212,Multiple
30258,20002046,Multiple
30259,20002287,Single
30260,20002240,Single
30261,20008002,Single
30262,20002203,Single
30263,20001271,Single
30264,20001346,Multiple
30265,20001206,Multiple
30266,20003073,Multiple
30267,20001052,Single
30268,20002156,Single
30269,20001307,Single
30270,20004020,Single
30271,20002300,Single
30272,20003094,Single
30273,20004100,Multiple
30274,20001251,Single
30275,20003245,Single
30276,20008013,Single
30277,20002108,Single
30278,20003110,Single
30279,20001476,Single
30280,20002209,Single
30281,20005081,Single
30282,20007015,Single
30283,20001282,Single
30284,20003018,Single
30285,20002131,Single
30286,20002192,Multiple
30287,20001367,Multiple
30288,20004093,Single
30289,20001354,Single
30290,20001320,Single
30291,20005033,Multiple
30292,20001220,Multiple
30293,20001207,Multiple
30294,20004136,Multiple
30295,20005028,Single
30296,20002245,Single
30297,20003124,Multiple
30298,20001428,Single
30299,20003237,Single
30300,20006032,Single
30301,20001021,Multiple
30302,20001158,Single
30303,20002340,Multiple
30304,20002121,Single
30305,20002354,Single
30306,20002079,Single
30307,20001225,Single
30308,20005121,Single
30309,20001299,Single
30310,20003251,Single
30311,20001134,Single
30312,20005084,Multiple
30313,20001332,Single
30314,20005106,Single
30315,20002030,Single
30316,20002347,Single
30317,20003266,Multiple
30318,20006004,Single
30319,20001516,Single
30320,20004144,Single
30321,20002132,Single
30322,20001073,Multiple
30323,20001195,Multiple
30324,20005005,Multiple
30325,20006009,Multiple
30326,20001325,Multiple
30327,20004119,Multiple
30328,20003048,Single
30329,20005041,Single
30330,20008011,Single
30331,20001210,Multiple
30332,20002373,Multiple
30333,20004079,Single
30334,20003144,Multiple
30335,20001112,Single
30336,20005118,Multiple
30337,20005093,Multiple
30338,20003087,Single
30339,20007003,Single
30340,20003119,Single
30341,20001289,Multiple
30342,20005069,Single
30343,20002185,Multiple
30344,20005162,Multiple
30345,20001002,Single
30346,20007048,Single
30347,20003274,Single
30348,20002155,Multiple
30349,20004141,Multiple
30350,20003257,Multiple
30351,20001092,Multiple
30352,20001072,Multiple
30353,20005181,Multiple
30354,20005074,Single
30355,20002102,Single
30356,20001008,Single
30357,20001404,Single
30358,20003177,Multiple
30359,20002133,Multiple
30360,20004090,Multiple
30361,20001203,Single
30362,20001373,Multiple
30363,20003206,Single
30364,20004085,Multiple
30365,20005112,Single
30366,20001182,Single
30367,20007044,Single
30368,20005142,Multiple
30369,20002017,Single
30370,20004070,Single
30371,20002333,Multiple
30372,20001385,Single
30373,20003223,Multiple
30374,20001301,Single
30375,20001208,Single
30376,20001424,Single
30377,20001023,Multiple
30378,20002252,Multiple
30379,20001175,Multiple
30380,20003130,Multiple
30381,20003143,Single
30382,20005127,Single
30383,20001016,Single
30384,20005141,Single
30385,20001277,Single
30386,20001421,Single
30387,20006003,Single
30388,20005052,Multiple
30389,20003150,Single
30390,20001276,Single
30391,20002219,Single
30392,20003114,Multiple
30393,20002152,Multiple
30394,20002041,Single
30395,20002114,Multiple
30396,20001187,Multiple
30397,20005146,Multiple
30398,20007010,Single
30399,20003179,Multiple
30400,20001449,Single
30401,20005094,Multiple
30402,20002350,Multiple
30403,20001518,Single
30404,20003138,Single
30405,20003072,Single
30406,20005147,Single
30407,20003184,Multiple
30408,20005086,Single
30409,20007033,Single
30410,20005085,Multiple
30411,20007047,Single
30412,20003232,Multiple
30413,20006018,Single
30414,20002271,Single
30415,20003252,Multiple
30416,20003117,Single
30417,20003005,Single
30418,20001363,Single
30419,20005097,Single
30420,20003080,Multiple
30421,20008005,Single
30422,20003010,Single
30423,20002218,Single
30424,20003032,Single
30425,20005111,Single
30426,20001011,Single
30427,20004123,Multiple
30428,20001202,Single
30429,20001326,Single
30430,20001388,Single
30431,20002146,Multiple
30432,20001520,Single
30433,20001198,Multiple
30434,20001535,Multiple
30435,20003162,Single
30436,20002055,Multiple
30437,20003096,Single
30438,20001489,Multiple
30439,20001484,Single
30440,20003113,Single
30441,20002179,Multiple
30442,20001396,Single
30443,20002113,Single
30444,20002106,Single
30445,20001431,Multiple
30446,20002027,Multiple
30447,20005174,Single
30448,20004122,Single
30449,20003059,Multiple
30450,20004105,Multiple
30451,20002125,Multiple
30452,20004037,Multiple
30453,20001260,Multiple
30454,20002005,Single
30455,20004066,Single
30456,20002200,Single
30457,20001390,Multiple
30458,20002323,Single
30459,20001212,Multiple
30460,20002111,Multiple
30461,20001512,Single
30462,20001417,Multiple
30463,20005099,Multiple
30464,20003022,Multiple
30465,20004134,Multiple
30466,20003209,Single
30467,20003236,Single
30468,20007008,Multiple
30469,20004077,Multiple
30470,20004063,Multiple
30471,20004048,Multiple
30472,20007021,Single
30473,20004056,Multiple
30474,20003196,Multiple
30475,20002075,Single
30476,20001324,Multiple
30477,20003203,Multiple
30478,20001184,Multiple
30479,20002364,Multiple
30480,20002320,Multiple
30481,20003057,Multiple
30482,20003171,Single
30483,20003146,Single
30484,20002084,Single
30485,20001435,Multiple
30486,20002048,Multiple
30487,20002299,Single
30488,20004003,Multiple
30489,20001181,Single
30490,20001258,Single
30491,20003226,Single
30492,20002326,Multiple
30493,20001174,Multiple
30494,20003095,Multiple
30495,20003017,Multiple
30496,20002074,Multiple
30497,20002191,Single
30498,20001423,Single
30499,20003067,Single
30500,20001524,Multiple
30501,20001013,Single
30502,20001384,Single
30503,20002088,Multiple
30504,20005015,Single
30505,20001106,Single
30506,20002184,Single
30507,20003103,Single
30508,20001348,Multiple
30509,20001521,Multiple
30510,20005129,Single
30511,20001197,Single
30512,20001017,Single
30513,20003053,Single
30514,20002362,Multiple
30515,20001241,Single
30516,20002112,Multiple
30517,20001274,Single
30518,20002277,Single
30519,20002307,Multiple
30520,20008016,Multiple
30521,20003228,Multiple
30522,20007034,Multiple
30523,20005172,Multiple
30524,20001308,Multiple
30525,20003068,Single
30526,20002231,Multiple
30527,20001416,Single
30528,20001063,Single
30529,20002148,Single
30530,20001089,Single
30531,20001311,Multiple
30532,20002356,Single
30533,20005010,Single
30534,20002238,Multiple
30535,20003085,Single
30536,20006035,Single
30537,20001498,Single
30538,20001482,Single
30539,20001233,Single
30540,20001344,Single
30541,20005100,Single
30542,20007031,Single
30543,20003153,Multiple
30544,20004028,Multiple
30545,20003021,Single
30546,20006015,Multiple
30547,20004143,Multiple
30548,20001098,Multiple
30549,20003116,Single
30550,20003012,Single
30551,20003167,Single
30552,20005018,Multiple
30553,20001003,Single
30554,20002321,Multiple
30555,20001060,Multiple
30556,20002274,Single
30557,20002143,Single
30558,20002275,Single
30559,20002063,Multiple
30560,20005065,Single
30561,20001467,Single
30562,20002039,Single
30563,20001460,Single
30564,20004067,Single
30565,20003099,Single
30566,20001247,Single
30567,20001071,Single
30568,20004125,Single
30569,20005055,Single
30570,20003201,Multiple
30571,20003241,Multiple
30572,20001501,Multiple
30573,20001523,Multiple
30574,20001077,Single
30575,20005152,Multiple
30576,20003060,Multiple
30577,20002262,Single
30578,20001041,Multiple
30579,20002351,Multiple
30580,20001037,Single
30581,20003250,Multiple
30582,20004046,Multiple
30583,20004124,Single
30584,20002105,Single
30585,20005044,Single
30586,20001429,Single
30587,20005156,Single
30588,20005108,Multiple
30589,20003253,Multiple
30590,20001485,Single
30591,20002267,Multiple
30592,20001022,Multiple
30593,20003246,Single
30594,20002127,Multiple
30595,20007024,Multiple
30596,20008010,Multiple
30597,20005183,Single
30598,20002313,Single
30599,20001138,Multiple
30600,20003199,Single
30601,20001070,Multiple
30602,20005171,Multiple
30603,20001531,Single
30604,20001291,Multiple
30605,20003081,Multiple
30606,20001525,Multiple
30607,20003127,Single
30608,20001327,Single
30609,20003249,Single
30610,20005137,Multiple
30611,20001443,Single
30612,20003046,Single
30613,20003198,Single
30614,20003030,Multiple
30615,20002168,Multiple
30616,20004034,Multiple
30617,20002178,Single
30618,20004113,Multiple
30619,20001292,Single
30620,20004060,Multiple
30621,20002332,Multiple
30622,20001115,Multiple
30623,20001272,Multiple
30624,20002190,Single
30625,20005027,Single
30626,20005078,Single
30627,20001088,Single
30628,20001128,Single
30629,20003074,Single
30630,20001407,Single
30631,20007019,Single
30632,20004097,Multiple
30633,20003247,Single
30634,20001114,Multiple
30635,20001050,Single
30636,20001034,Single
30637,20001540,Multiple
30638,20001082,Multiple
30639,20001221,Multiple
30640,20002211,Multiple
30641,20004019,Single
30642,20002365,Single
30643,20001056,Single
30644,20002302,Single
30645,20002172,Multiple
30646,20001135,Multiple
30647,20004064,Multiple
30648,20001335,Multiple
30649,20002139,Multiple
30650,20001107,Single
30651,20001397,Single
30652,20003003,Multiple
30653,20003011,Multiple
30654,20001031,Multiple
30655,20001293,Multiple
30656,20007013,Single
30657,20005120,Multiple
30658,20003238,Multiple
30659,20007030,Single
30660,20002004,Single
30661,20003045,Single
30662,20003055,Single
30663,20001438,Single
30664,20004038,Single
30665,20002256,Single
30666,20001035,Single
30667,20002091,Single
30668,20002273,Multiple
30669,20003033,Multiple
30670,20004149,Single
30671,20003041,Multiple
30672,20003239,Multiple
30673,20004045,Single
30674,20002360,Multiple
30675,20005020,Multiple
30676,20001474,Multiple
30677,20002227,Single
30678,20005051,Single
30679,20002128,Single
30680,20001154,Multiple
30681,20004138,Single
30682,20005184,Multiple
30683,20004112,Single
30684,20001406,Single
30685,20004068,Single
30686,20002014,Multiple
30687,20005042,Single
30688,20001450,Single
30689,20004140,Multiple
30690,20003084,Single
30691,20001148,Single
30692,20002072,Single
30693,20005030,Single
30694,20003007,Single
30695,20004096,Single
30696,20001242,Single
30697,20003039,Single
30698,20002206,Single
30699,20001394,Multiple
30700,20004058,Single
30701,20008015,Single
30702,20001468,Multiple
30703,20001085,Single
30704,20005007,Multiple
30705,20001078,Multiple
30706,20003256,Single
30707,20002130,Multiple
30708,20001199,Multiple
30709,20005087,Single
30710,20004103,Multiple
30711,20001118,Multiple
30712,20007025,Multiple
30713,20002197,Single
30714,20002100,Single
30715,20001447,Multiple
30716,20002044,Single
30717,20001297,Single
30718,20001009,Multiple
30719,20001120,Multiple
30720,20001162,Multiple
30721,20001411,Multiple
